Malha,Posicao,Jacobi_Fluxo_Grupo1,Jacobi_Fluxo_Grupo2,Gauss_Fluxo_Grupo1,Gauss_Fluxo_Grupo2,Analitico_Fluxo_Grupo1,Analitico_Fluxo_Grupo2
245,-1.0,0.9994198898254439,0.14835222768529835,0.9994047799600283,0.1483526654681392,0.999402948,0.148355112
246,-0.7999999999999972,0.9996132495804148,0.1483809298758,0.999601663867516,0.14838189111570776,0.999600308,0.148384409
247,-0.6000000000000014,0.9997679447774735,0.1484038927131929,0.9997594819866313,0.1484053178457948,0.999758204,0.148407847
248,-0.3999999999999986,0.9998839704963096,0.14842111544050618,0.9998782285251305,0.14842294465105346,0.999876632,0.148425427
249,-0.20000000000000284,0.9999613230782305,0.1484325975530926,0.9999578989499533,0.1484347710278104,0.999955587,0.148437148
250,0.0,1.0,0.14843833879862853,0.9999984899872226,0.14844079634647392,0.999995065,0.148443008
251,0.20000000000000284,1.0,0.14843833879862853,1.0,0.14844102048112567,0.999995065,0.148443008
252,0.3999999999999986,0.9999613230782305,0.1484325975530926,0.9999624286105306,0.14843544330584732,0.999955587,0.148437148
253,0.6000000000000014,0.9998839704963096,0.14842111544050618,0.9998857769520793,0.1484240649465572,0.999876632,0.148425427
254,0.7999999999999972,0.9997679447774735,0.1484038927131929,0.999770047543013,0.14840688590692866,0.999758204,0.148407847
255,1.0,0.9996132495804148,0.1483809298758,0.9996152440349637,0.1483839066906351,0.999600308,0.148384409
256,1.2000000000000028,0.9994198898254439,0.14835222768529835,0.9994213719683386,0.1483551280531866,0.999402948,0.148355112
257,1.3999999999999986,0.9991878719468135,0.14831778715098243,0.9991884378908915,0.14832055100192987,0.999166134,0.148319958
258,1.6000000000000014,0.9989172031357466,0.14827760928214673,0.9989164497354781,0.14828017679604835,0.998889875,0.148278949
259,1.7999999999999972,0.99860789222357,0.14823169546657117,0.9986054173237292,0.14823400669472553,0.998574181,0.148232087
260,2.0,0.998259949177067,0.1481800470920357,0.9982553513587039,0.14818204246081815,0.998219065,0.148179372
261,2.200000000000003,0.9978733850984766,0.1481226659248056,0.9978662640544816,0.14812428585718307,0.997824541,0.148120807
262,2.3999999999999986,0.9974482126039801,0.1480595536049845,0.9974381691361618,0.14806073902443212,0.997390625,0.148056395
263,2.6000000000000014,0.9969844450667295,0.14799071240348496,0.996971081839864,0.1479914039772588,0.996917334,0.147986138
264,2.799999999999997,0.9964820977523039,0.14791614433889597,0.9964650185349732,0.14791628335994833,0.996404686,0.147910039
265,3.0,0.9959411865570915,0.14783585206061553,0.9959199971018936,0.14783537969086757,0.995852701,0.1478281
266,3.200000000000003,0.995361729017584,0.14774983783955625,0.9953360369320507,0.14774869586613842,0.995261402,0.147740325
267,3.3999999999999986,0.9947437438057295,0.1476581047036016,0.9947131586760526,0.14765623515963783,0.994630812,0.147646718
268,3.6000000000000014,0.9940872508550941,0.14756065542831148,0.9940513844955278,0.14755800059340607,0.993960955,0.147547282
269,3.799999999999997,0.9933922712347003,0.1474574932938929,0.9933507378112882,0.1474539956931567,0.993251859,0.147442021
270,4.0,0.9926588274013505,0.14734862145439115,0.9926112435551661,0.14734422436235847,0.992503551,0.14733094
271,4.200000000000003,0.9918869430734649,0.1472340436946606,0.9918329281700132,0.14722869025264324,0.99171606,0.147214041
272,4.399999999999999,0.9910766431049206,0.1471137634210701,0.9910158191060288,0.14710739764523478,0.990889418,0.147091332
273,4.600000000000001,0.9902279537373743,0.14698778479695948,0.990159945702187,0.14698035082135674,0.990023658,0.146962815
274,4.799999999999997,0.9893409023479388,0.14685611160718298,0.9892653384307267,0.14684755418815112,0.989118813,0.146828496
275,5.0,0.9884155175753453,0.14671874839356588,0.9883320292749074,0.14670901265643338,0.988174919,0.146688381
276,5.200000000000003,0.9874518294461049,0.14657569931944792,0.9873600514771718,0.14656473113701887,0.987192014,0.146542475
277,5.399999999999999,0.9864498691221847,0.1464269693051397,0.9863494396650643,0.14641471479255974,0.986170136,0.146390784
278,5.600000000000001,0.9854096689010087,0.14627256289246648,0.9853002302289864,0.14625896878570804,0.985109326,0.146233313
279,5.799999999999997,0.9843312627201037,0.14611248525406242,0.9842124604407675,0.14609749903462593,0.984009626,0.14607007
280,6.0,0.9832146855262917,0.14594674156256188,0.983086169461013,0.14593031107972054,0.982871078,0.145901059
281,6.200000000000003,0.9820599734018504,0.14577533711676088,0.9819213974576741,0.14575741096507236,0.981693729,0.145726289
282,6.399999999999999,0.9808671640691614,0.14559827759394087,0.9807181862356411,0.14557880486068023,0.980477623,0.145545766
283,6.600000000000001,0.9796362960075772,0.14541556867138342,0.9794765789849059,0.14539449918837968,0.979222811,0.145359497
284,6.799999999999997,0.9783674094627153,0.14522721627869362,0.9781966200287254,0.1452045006218429,0.97792934,0.145167489
285,7.0,0.977060545689488,0.14503322659780019,0.9768783557050501,0.14500881596066048,0.976597262,0.144969751
286,7.200000000000003,0.9757157472044257,0.14483360606295553,0.9755218329814223,0.14480745213034135,0.97522663,0.144766289
287,7.399999999999999,0.9743330579118386,0.14462836085608835,0.974127100714159,0.1446004164341494,0.973817497,0.144557112
288,7.600000000000001,0.9729125228514933,0.14441749804226012,0.9726942091446796,0.14438771630126687,0.97236992,0.144342228
289,7.799999999999997,0.9714541884509362,0.14420102418188496,0.9712232097735868,0.14416935953863116,0.970883956,0.144121646
290,8.0,0.9699581023993319,0.14397894659234797,0.969714155612503,0.14394535370134282,0.969359662,0.143895374
291,8.200000000000003,0.968424313647463,0.14375127246487232,0.9681671008063161,0.14371570710001258,0.9677971,0.143663422
292,8.399999999999999,0.9668528724077304,0.14351800911684306,0.9665821012627707,0.14348042791933274,0.966196331,0.143425797
293,8.600000000000001,0.9652438300279914,0.1432791644964543,0.9649592140228765,0.1432395247217507,0.964557418,0.143182511
294,8.799999999999997,0.9635972394962063,0.14303474604725294,0.9632984976386634,0.14299300606971382,0.962880427,0.142933572
295,9.0,0.9619131546834685,0.14278476222208025,0.9616000121731811,0.14274088090342452,0.961165422,0.14267899
296,9.200000000000003,0.9601916312271369,0.14252922084296854,0.9598638189486632,0.14248315841492182,0.959412472,0.142418776
297,9.399999999999999,0.9584327255215408,0.14226813061508278,0.9580899805465263,0.14221984779624489,0.957621646,0.142152939
298,9.600000000000001,0.9566364954749516,0.14200149999126432,0.9562785613110442,0.1419509586171878,0.955793015,0.14188149
299,9.799999999999997,0.9548030005095821,0.1417293378028399,0.954429626467919,0.14167650057346307,0.953926651,0.14160444
300,10.0,0.9529323009307784,0.1414516528811363,0.9525432432575459,0.1413964837385381,0.952022627,0.1413218
301,10.200000000000003,0.9510244586839894,0.1411684546882894,0.9506194799276675,0.14111091805996215,0.950081019,0.14103358
302,10.399999999999999,0.9490795368501207,0.14087975243411135,0.9486584059852093,0.14081981398895765,0.948101904,0.140739793
303,10.600000000000001,0.947097599771696,0.14058555570689982,0.9466600928258723,0.14052318210266554,0.946085359,0.14044045
304,10.799999999999997,0.9450787133051806,0.14028587409495247,0.944624612852704,0.140221033104145,0.944031464,0.140135562
305,11.0,0.9430229441901726,0.13998071781737592,0.9425520398538538,0.13991337807421025,0.941940301,0.139825142
306,11.200000000000003,0.9409303610586972,0.13967009684095333,0.9404424492544098,0.13960022796775726,0.939811951,0.139509201
307,11.399999999999999,0.9388010332997505,0.13935402163711494,0.9382959177386431,0.13928159436927356,0.937646499,0.139187754
308,11.600000000000001,0.9366350318162703,0.13903250255112934,0.9361125232500084,0.13895748886324685,0.935444031,0.138860811
309,11.799999999999997,0.9344324290251361,0.13870555043291222,0.9338923454948175,0.13862792316008304,0.933204633,0.138528386
310,12.0,0.932193298352522,0.13837317613237937,0.93163546506081,0.1382929092220248,0.930928393,0.138190493
311,12.200000000000003,0.9299177147385438,0.13803539087793193,0.9293419642985828,0.13795245938906986,0.928615402,0.137847144
312,12.399999999999999,0.9276057541326116,0.13769220589797113,0.9270119269438346,0.1376065860012158,0.926265751,0.137498353
313,12.600000000000001,0.9252574943765631,0.13734363267322172,0.924645437865529,0.13725530165029703,0.923879533,0.137144134
314,12.799999999999997,0.9228730139430446,0.13698968281057036,0.922242583569568,0.13689861930590297,0.921456841,0.1367845
315,13.0,0.9204523931971297,0.13663036842155094,0.9198034518210371,0.13653655181170468,0.918997772,0.136419467
316,13.200000000000003,0.9179957135131867,0.13626570149153544,0.917328131896042,0.13616911251504657,0.916502422,0.136049048
317,13.399999999999999,0.9155030576533634,0.1358956942582196,0.9148167142039537,0.13579631488919142,0.91397089,0.135673258
318,13.600000000000001,0.9129745096414262,0.13552035933778447,0.9122692906651628,0.13541817240740198,0.911403277,0.135292111
319,13.799999999999997,0.9104101551412447,0.13513970934641117,0.9096859548369989,0.13503469917253275,0.908799682,0.134905624
320,14.0,0.9078100806998213,0.13475375702644266,0.9070668011582196,0.13464590903560159,0.90616021,0.134513811
321,14.200000000000003,0.905174374504262,0.13436251575103086,0.9044119258304395,0.1342518163512996,0.903484964,0.134116688
322,14.400000000000006,0.9025031258771289,0.13396599851484234,0.9017214264403749,0.13385243560023638,0.900774051,0.133714269
323,14.599999999999994,0.899796425781088,0.13356421881719086,0.8989954015820889,0.1334477815148581,0.898027576,0.133306572
324,14.799999999999997,0.8970543660619376,0.13315719053587566,0.8962339517384199,0.13303786870169257,0.895245648,0.132893613
325,15.0,0.8942770403317414,0.13274492742253413,0.8934371782736346,0.13262271252277785,0.892428378,0.132475407
326,15.200000000000003,0.8914645433380196,0.1323274434811273,0.8906051843148562,0.13220232821423342,0.889575876,0.132051971
327,15.400000000000006,0.8886169712160722,0.13190475309410163,0.8877380741224735,0.13177673113809724,0.886688256,0.131623321
328,15.599999999999994,0.8857344212366558,0.1314768706439036,0.8848359533419767,0.13134593716008067,0.88376563,0.131189476
329,15.799999999999997,0.8828169924367918,0.13104381076530328,0.8818989292557948,0.13090996201997657,0.880808115,0.130750451
330,16.0,0.8798647848627963,0.13060558847155615,0.8789271100277848,0.13046882183533298,0.877815827,0.130306265
331,16.200000000000003,0.8768778999487656,0.13016221864975597,0.8759206057105793,0.1300225331014529,0.874788884,0.129856934
332,16.400000000000006,0.8738564406427374,0.12971371669164367,0.8728795272382389,0.1295711119358844,0.871727407,0.129402477
333,16.599999999999994,0.8708005110282059,0.129260098115122,0.8698039873076813,0.12911457546352212,0.868631514,0.128942911
334,16.799999999999997,0.8677102168287687,0.12880137843809372,0.8666940998750076,0.12865294030558747,0.86550133,0.128478255
335,17.0,0.8645856646511563,0.12833757355694708,0.8635499800295836,0.12818622371289354,0.862336978,0.128008527
336,17.200000000000003,0.8614269629945259,0.1278686996203938,0.860371744371796,0.12771444293625345,0.859138581,0.127533745
337,17.400000000000006,0.8582342213673299,0.12739477277714575,0.8571595108871326,0.12723761547831688,0.855906268,0.127053928
338,17.599999999999994,0.8550075506657999,0.12691580968056201,0.8539133990721014,0.126755758967652,0.852640164,0.126569095
339,17.799999999999997,0.8517470633001097,0.12643182685783977,0.8506335293046393,0.12626889153650034,0.8493404,0.126079266
340,18.0,0.8484528729420511,0.12594284121466176,0.8473200238514578,0.12577703119118494,0.846007106,0.125584459
341,18.200000000000003,0.8451250945250338,0.12544886978287245,0.843973005860697,0.12528019606394739,0.842640412,0.125084695
342,18.400000000000006,0.8417638444964096,0.12494992984663997,0.8405926001174355,0.12477840504253919,0.839240453,0.124579992
343,18.599999999999994,0.838369240565148,0.12444603906861786,0.8371789326659355,0.12427167651103854,0.835807361,0.124070371
344,18.799999999999997,0.8349414018279989,0.12393721485913604,0.8337321309355606,0.12376002948311533,0.832341274,0.123555852
345,19.0,0.8314804487694918,0.12342347525933352,0.8302523234889398,0.12324348297243945,0.828842327,0.123036455
346,19.200000000000003,0.8279865032619361,0.12290483843651105,0.8267396405256405,0.12272205649635418,0.825310659,0.122512201
347,19.400000000000006,0.8244596884392594,0.12238132243180765,0.8231942133784951,0.12219576944628444,0.821746409,0.121983111
348,19.599999999999994,0.8209001288231693,0.12185294591717133,0.8196161748913562,0.12166464159141019,0.818149717,0.121449204
349,19.799999999999997,0.8173079503231531,0.12131972743838833,0.8160056587895047,0.12112869257499305,0.814520727,0.120910503
350,20.0,0.8136832802364783,0.12078168604589211,0.8123628006869968,0.12058794279580469,0.810859581,0.120367029
351,20.200000000000003,0.8100262472481919,0.12023884079011615,0.8086877372052356,0.12004241240078008,0.807166423,0.119818803
352,20.400000000000006,0.8063369813049598,0.11969121084765573,0.8049806063507254,0.11949212191460928,0.8034414,0.119265847
353,20.599999999999994,0.8026156138673888,0.11913881589975338,0.801241547515073,0.11893709198790063,0.799684658,0.118708182
354,20.799999999999997,0.7988622774053804,0.1185816755014898,0.7974707010972314,0.11837734352309918,0.795896347,0.118145831
355,21.0,0.7950771062812636,0.11801980971259296,0.7936682092590107,0.11781289742264998,0.792076614,0.117578815
356,21.200000000000003,0.7912602357404999,0.117453238466629,0.7898342151695676,0.11724377521858984,0.788225612,0.117007158
357,21.400000000000006,0.7874118027948158,0.11688198220181133,0.7859688633831609,0.11666999831703712,0.784343492,0.116430882
358,21.599999999999994,0.7835319454652331,0.11630606123019151,0.7820722995873137,0.11609158812411029,0.780430407,0.115850009
359,21.799999999999997,0.7796208032867142,0.11572549662079197,0.778144671232407,0.11550856680143783,0.776486513,0.115264562
360,22.0,0.7756785171820025,0.11514030893798795,0.7741861263984127,0.11492095613289317,0.772511964,0.114674565
361,22.200000000000003,0.7717052293354589,0.1145505195031255,0.7701968151799965,0.11432877853194155,0.768506917,0.114080041
362,22.400000000000006,0.7677010835715483,0.11395614951138891,0.7661768883014158,0.11373205628612973,0.764471531,0.113481014
363,22.599999999999994,0.7636662245978675,0.11335722053644783,0.7621264981238666,0.11313081206075962,0.760405966,0.112877506
364,22.799999999999997,0.7596007988882795,0.11275375440429558,0.7580457982677278,0.11252506864705138,0.75631038,0.112269542
365,23.0,0.755504954052103,0.11214577281476368,0.7539349434866442,0.11191484896214361,0.752184937,0.111657146
366,23.200000000000003,0.7513788390864372,0.11153329809849266,0.7497940899193619,0.11130017630092987,0.748029799,0.111040341
367,23.400000000000006,0.7472226045023224,0.11091635245996131,0.7456233949638102,0.11068107395830375,0.74384513,0.110419153
368,23.599999999999994,0.7430364019462555,0.11029495835597196,0.7414230174030209,0.11005756535507716,0.739631095,0.109793606
369,23.799999999999997,0.7388203845786753,0.10966913874797422,0.7371931169014534,0.10942967454165374,0.735387861,0.109163725
370,24.0,0.7345747066954765,0.10903891634509413,0.7329338546345879,0.10879742506476377,0.731115595,0.108529534
371,24.200000000000003,0.7302995242326578,0.10840431436110488,0.7286453931630059,0.10816084135256593,0.726814465,0.107891058
372,24.400000000000006,0.725994994135512,0.10776535613594153,0.7243278959287177,0.10751994745546385,0.722484643,0.107248323
373,24.599999999999994,0.7216612749894358,0.10712206500953912,0.7199815280106716,0.1068747680534529,0.718126298,0.106601354
374,24.799999999999997,0.7172985266414436,0.10647446507880357,0.7156064554951632,0.1062253277006101,0.713739602,0.105950176
375,25.0,0.7129069100740063,0.10582257980983173,0.7112028456017527,0.10557165120284916,0.70932473,0.105294816
376,25.200000000000003,0.7084865879096985,0.10516643367801497,0.7067708669351025,0.10491376361792046,0.704881854,0.104635299
377,25.400000000000006,0.704037723906551,0.10450605090642097,0.7023106894849763,0.10425169025541106,0.700411151,0.103971651
378,25.599999999999994,0.6995604832103743,0.10384145584427928,0.6978224841225666,0.10358545629898974,0.695912797,0.103303899
379,25.799999999999997,0.6950550322285973,0.10317267347162852,0.6933064229782494,0.10291508756191693,0.691386969,0.102632068
380,26.0,0.6905215387564286,0.10249972851618364,0.6887626796934203,0.10224060947969807,0.686833847,0.101956185
381,26.200000000000003,0.685960171976857,0.10182264608414503,0.6841914289168223,0.10156204824334862,0.682253609,0.101276278
382,26.400000000000006,0.6813711022083274,0.10114145140787491,0.6795928463045445,0.10087942991796574,0.677646437,0.100592372
383,26.599999999999994,0.6767545014093882,0.10045617022438272,0.6749671090236968,0.10019278069456491,0.673012514,0.099904495
384,26.799999999999997,0.6721105424217204,0.09976682801835432,0.670314395122817,0.09950212701599831,0.66835202,0.099212674
385,27.0,0.6674393996009472,0.09907345077912279,0.6656348842873815,0.09880749557695481,0.663665141,0.098516936
386,27.200000000000003,0.6627412488166331,0.09837606449602118,0.6609287568324586,0.09810891307212324,0.658952062,0.097817309
387,27.400000000000006,0.6580162668214754,0.09767469541070622,0.6561961945841365,0.09740640669986586,0.654212969,0.09711382
388,27.599999999999994,0.6532646320082748,0.09696937014332004,0.6514373805017684,0.0967000034067082,0.649448048,0.096406498
389,27.799999999999997,0.6484865237791267,0.09626011518784293,0.6466524985520545,0.09598973051693087,0.644657489,0.095695369
390,28.0,0.6436821231762301,0.09554695754290249,0.6418417339608786,0.09527561573256943,0.639841479,0.094980462
391,28.200000000000003,0.6388516122510783,0.09482992408096447,0.6370052732133075,0.09455768650382286,0.635000209,0.094261806
392,28.400000000000006,0.6339951743167827,0.09410904217914184,0.6321433036758367,0.0938359707845634,0.630133871,0.093539429
393,28.599999999999994,0.6291129940742348,0.09338433908838585,0.6272560139741449,0.09311049640274506,0.625242656,0.092813359
394,28.799999999999997,0.6242052576121058,0.09265584243813307,0.622343593867176,0.09238129181591348,0.620326758,0.092083624
395,29.0,0.6192721520283614,0.09192358023630558,0.6174062343730574,0.0916483851038593,0.61538637,0.091350255
396,29.200000000000003,0.6143138658087477,0.09118758023850182,0.612444127391345,0.09091180485004653,0.610421688,0.090613279
397,29.400000000000006,0.6093305887006282,0.09044787057880561,0.607457466080778,0.09017157976385756,0.605432907,0.089872725
398,29.599999999999994,0.6043225117129849,0.08970447976978631,0.6024464444815238,0.08942773855467473,0.600420225,0.089128624
399,29.799999999999997,0.5992898268640944,0.08895743632401318,0.5974112581447704,0.08868031030963543,0.59538384,0.088381004
400,30.0,0.5942327279384984,0.08820676875405553,0.5923521032512971,0.08792932424179539,0.590323949,0.087629895
401,30.200000000000003,0.5891514093515475,0.08745250620329172,0.5872691772410668,0.08717480956421035,0.585240754,0.086875327
402,30.400000000000006,0.5840460671586964,0.0866946776889383,0.5821626789391443,0.08641679574177275,0.580134454,0.086117328
403,30.599999999999994,0.5789168984246941,0.0859333123543736,0.5770328076742675,0.08565531249121165,0.575005252,0.08535593
404,30.799999999999997,0.5737641016020689,0.08516843984762323,0.5718797641602762,0.08489038952925622,0.569853349,0.084591163
405,31.0,0.5685878761526445,0.08440008956438919,0.5667037502442754,0.08412205669855385,0.56467895,0.083823056
406,31.200000000000003,0.5633884227998621,0.08362829140502068,0.5615049686547986,0.08335034434542542,0.559482258,0.083051639
407,31.400000000000006,0.5581659435287815,0.08285307552219054,0.5562836230018072,0.08257528256435505,0.554263479,0.082276944
408,31.599999999999994,0.5529206415860798,0.08207447169008619,0.5510399184062833,0.08179690170166357,0.549022818,0.081499001
409,31.799999999999997,0.5476527212277296,0.08129251056602771,0.5457740606188003,0.08101523248142682,0.543760483,0.08071784
410,32.0,0.5423623879713207,0.08050722255501157,0.5404862563972788,0.08023030550180234,0.538476681,0.079933493
411,32.2,0.5370498483437381,0.07971863831435785,0.5351767137588223,0.07944215161278431,0.533171621,0.07914599
412,32.400000000000006,0.5317153103858082,0.07892678862754847,0.5298456414760447,0.07865080191620365,0.527845512,0.078355362
413,32.599999999999994,0.5263589828953283,0.07813170465655075,0.5244932494548249,0.07785628751389122,0.522498565,0.077561641
414,32.8,0.5209810760578756,0.07733341756333201,0.5191197486083886,0.07705863963359627,0.51713099,0.076764859
415,33.0,0.5155818010683217,0.0765319585098596,0.51372535073139,0.07625788975490472,0.511743,0.075965045
416,33.2,0.5101613705093184,0.07572735928890989,0.5083102686258297,0.07545406960923916,0.506334807,0.075162233
417,33.400000000000006,0.5047199975943264,0.07491965144093565,0.5028747158492187,0.07464721067618552,0.500906625,0.074356453
418,33.599999999999994,0.499257897050748,0.0741088668848751,0.4974189073441696,0.07383734506492144,0.495458668,0.073547738
419,33.8,0.49377528461528014,0.0732950375396664,0.49194305868288685,0.07302450463278788,0.489991152,0.072736119
420,34.0,0.48827237716007615,0.07247819570273323,0.4864473864449215,0.07220872161488083,0.484504291,0.071921629
421,34.2,0.48274939256658356,0.07165837367149916,0.4809321080912532,0.0713900281203779,0.478998303,0.0711043
422,34.400000000000006,0.47720654972554466,0.0708356039957115,0.4753974419642899,0.07056845688804847,0.473473404,0.070284163
423,34.599999999999994,0.4716440686631579,0.07000991935127929,0.4698436075397045,0.06974404015298852,0.467929814,0.069461252
424,34.8,0.4660621705410782,0.06918135241411158,0.4642708250486802,0.06891681077988573,0.462367751,0.068635598
425,35.0,0.4604610775302546,0.0683499362386029,0.45867931535199186,0.06808680150750947,0.456787434,0.067807235
426,35.2,0.45484101293709284,0.06751570400530954,0.4530693005695976,0.06725404545238414,0.451189084,0.066976195
427,35.400000000000006,0.44920220069880756,0.0666786888947878,0.4474410037028842,0.06641857547919743,0.445572922,0.066142511
428,35.599999999999994,0.44354486626655504,0.06583892446607945,0.4417946482569116,0.06558042483039209,0.43993917,0.065306216
429,35.8,0.4378692358484626,0.0649964442782262,0.43613045887000496,0.0647396270002475,0.434288049,0.064467342
430,36.0,0.43217553666195185,0.06415128201643162,0.4304486609359996,0.06389621535712478,0.428619784,0.063625924
431,36.2,0.4264639969337391,0.0633034716182229,0.4247494807301589,0.0630502233953033,0.422934597,0.062781994
432,36.400000000000006,0.42073484602599687,0.062453047021127195,0.41903314528325664,0.06220168498681757,0.417232714,0.061935585
433,36.599999999999994,0.41498831418403026,0.0616000424149953,0.4132998825074949,0.061350633751865315,0.411514359,0.061086731
434,36.8,0.4092246322839535,0.060744492242001645,0.4075499209446674,0.06049710381431768,0.405779758,0.060235465
435,37.0,0.40344403271582263,0.05988643069199703,0.40178349026983307,0.0596411292980458,0.400029137,0.059381821
436,37.2,0.39764674837434083,0.0590258927118031,0.39600082066172415,0.058782744075084124,0.394262724,0.058525834
437,37.400000000000006,0.3918330134158295,0.058162912743594294,0.39020214305458295,0.05792198277297717,0.388480747,0.057667535
438,37.599999999999994,0.3860030625012571,0.057297525734192264,0.3843876892640801,0.05705887951559608,0.382683432,0.05680696
439,37.8,0.3801571315532104,0.05642976675658049,0.3785576919873149,0.056193469056403704,0.37687101,0.055944142
440,38.0,0.3742954573774087,0.05555967088374245,0.37271238429914133,0.05532578589702621,0.37104371,0.055079116
441,38.2,0.36841827741038047,0.05468727344098523,0.3668520004076788,0.05445586479092647,0.365201762,0.054211916
442,38.400000000000006,0.3625258300979486,0.053812609753615945,0.3609767748988014,0.053583740491567305,0.359345396,0.053342575
443,38.599999999999994,0.3566183547690686,0.05293571527310348,0.3550869433657304,0.05270944813016664,0.353474844,0.052471128
444,38.8,0.3506960916358289,0.052056625829402195,0.34918274177944164,0.051833022712023995,0.347590337,0.05159761
445,39.0,0.34475928166728836,0.05117537712630461,0.34326440711825806,0.05095449936835726,0.341692108,0.050722055
446,39.2,0.3388081665894772,0.050292004993765065,0.3373321769900941,0.05007391335630267,0.335780389,0.049844497
447,39.400000000000006,0.33284298926388173,0.04940654551406153,0.33138628938061937,0.04919130005891481,0.329855415,0.048964972
448,39.599999999999994,0.3268639929304734,0.04851903489563378,0.3254269832828502,0.048306694859248246,0.323917418,0.048083513
449,39.8,0.32087142183851874,0.04762950909459796,0.31945449819347616,0.04742013339219424,0.317966634,0.047200156
450,40.0,0.3148655209942547,0.0467380048240411,0.3134690742387788,0.04653165129264404,0.312003297,0.046314936
451,40.2,0.30884653616088914,0.04584455841856477,0.30747095204871283,0.04564128419548893,0.306027642,0.045427888
452,40.400000000000006,0.302814713858601,0.044949206465094184,0.30146037326057973,0.044749068113375194,0.300039906,0.044539046
453,40.599999999999994,0.29677030136453986,0.044051985550554555,0.2954375795116812,0.04385503880711243,0.294040325,0.043648446
454,40.8,0.29071354658666454,0.043152932766518326,0.28940281369850196,0.04295923228934694,0.288029136,0.042756122
455,41.0,0.28464469806374276,0.04225208469991071,0.2833563188434455,0.04206168469864337,0.282006576,0.041862111
456,41.2,0.27856400546999865,0.04134947856846597,0.2772983385985067,0.041162432299484686,0.275972883,0.040966447
457,41.400000000000006,0.2724717186058181,0.04044515146375655,0.2712291172452724,0.04026151123043552,0.269928294,0.040069166
458,41.599999999999994,0.2663680882808815,0.03953914060351674,0.26514889969492106,0.03935895788189721,0.26387305,0.039170303
459,41.8,0.26025336580951647,0.03863148320548076,0.2590579313623045,0.03845480864427108,0.257807388,0.038269893
460,42.0,0.2541278033891834,0.03772221686586833,0.2529564580400296,0.037549100159795123,0.251731549,0.037367973
461,42.2,0.247991653469666,0.036811378928575535,0.24684472615029487,0.03664186869295234,0.245645771,0.036464577
462,42.400000000000006,0.24184516951004295,0.03589900698982205,0.24072298249305402,0.03573315126373577,0.239550296,0.035559742
463,42.599999999999994,0.23568860522171614,0.03498513877198939,0.23459147449785236,0.03482298426254673,0.233445364,0.034653503
464,42.8,0.22952221519922034,0.03406981212362087,0.22845045022382696,0.033911404709378264,0.227331216,0.033745896
465,43.0,0.22334625428941388,0.033153064767098,0.2223001577301148,0.03299844937238673,0.221208093,0.032836957
466,43.2,0.2171609782222878,0.03223493467712591,0.21614084583136303,0.03208415527156517,0.215076237,0.031926721
467,43.400000000000006,0.21096664310631855,0.031315459954571544,0.20997276397181056,0.03116855917506994,0.20893589,0.031015225
468,43.599999999999994,0.20476350555462974,0.03039467857414002,0.20379616159569613,0.030251698480649108,0.202787295,0.030102505
469,43.8,0.19855182281115427,0.029472628889021912,0.19761128877685033,0.029333609956459034,0.196630695,0.029188596
470,44.0,0.19233185249831022,0.028549349000084153,0.19141839596685875,0.02841433100024779,0.190466331,0.028273535
471,44.2,0.18610385286932485,0.027624877134355498,0.1852177341209803,0.027493898883845107,0.184294449,0.027357357
472,44.400000000000006,0.17986808255591083,0.02669925202351194,0.17900955457222903,0.02657235075316237,0.17811529,0.0264401
473,44.599999999999994,0.17362480056826632,0.025772511768420416,0.1727941086536189,0.025649724005947658,0.1719291,0.025521799
474,44.8,0.16737426654739843,0.02484469510075693,0.1665716485795923,0.024726056039949037,0.165736123,0.02460249
475,45.0,0.16111674038663792,0.023915840499873848,0.16034242656459163,0.023801384378832925,0.159536602,0.02368221
476,45.2,0.15485248248396288,0.022985986697447166,0.15410669520081435,0.022875746420347398,0.153330784,0.022760995
477,45.400000000000006,0.14858175361583675,0.022055172425152886,0.14786470758413123,0.021949179814077215,0.147118912,0.021838882
478,45.599999999999994,0.1423048149372084,0.021123436414667,0.14161671693633138,0.0210217220836888,0.140901232,0.020915906
479,45.8,0.136021928107674,0.0201908173976655,0.1353629767310407,0.020093410878766906,0.134677989,0.019992105
480,46.0,0.1297333549129915,0.01925735435814801,0.12910374081964002,0.019164283848896294,0.12844943,0.019067514
481,46.2,0.12343935751740427,0.01832308615395233,0.12283926343126521,0.018234378895498417,0.1222158,0.01814217
482,46.400000000000006,0.11714019846364113,0.017388051769078084,0.11656979892097052,0.017303733542239692,0.115977345,0.017216111
483,46.599999999999994,0.11083614067291633,0.016452290187524882,0.11029560189564692,0.01637238569054156,0.109734311,0.016289372
484,46.8,0.10452744731876773,0.01551584064561597,0.10401692708810364,0.01544037324182548,0.103486945,0.015361989
485,47.0,0.09821438170089504,0.014578742001189153,0.09773402973482333,0.014507733845676204,0.097235494,0.014434
486,47.2,0.09189720762364517,0.013641033616729482,0.09144716494637027,0.013574505655351872,0.090980204,0.013505442
487,47.400000000000006,0.08557618889136503,0.012702754476236575,0.08515658833698217,0.012640726446355586,0.084721322,0.01257635
488,47.599999999999994,0.07925158968688702,0.011763943816033668,0.07886255539497834,0.0117064341201088,0.078459096,0.011646762
489,47.8,0.07292367444536708,0.010824640998605818,0.07256532211235149,0.0107716667039513,0.072193772,0.010716714
